_id_fr,model_utac,commercial_name,ntic,hybrid,power_admin,power_max_kw,transmission,cons_urb_l100km,cons_extraurb_l100km,cons_mix_l100km,co2_g_km,co_g_km,hc_g_km,nox_g_km,hc_nox_g_km,pm_g_km,kerb_weight_min_kg,mkerb_weight_max_kg,champ_v9,date_maj,fuel_display_name,fuel_grp,segment_grp,segment_ord,body_type_display_name,body_type_grp,tvv_clean,e (g/km),m (kg),w (mm),at1 (mm),at2 (mm),ec (cm3),ep (KW),z (Wh/km),tvv_composite,_merge,brand_group,kw_comp,co2_comp,kg_comp,fuel_comp,fuel_agree,tvv_comp,model_comp,kw_delta,co2_delta,kg_delta,tv_comp,fuel_comp_display,fuel_comp_grp,kw_comp_imputed,co2_comp_imputed,nox_comps,nox_comps_imputed,co_comps,co_comps_imputed,match_steps,r_merged,n_eu_records,n_fr_configs
4263.0,C 180,C 180 STATION WAGON BVM6,M10MCDVPT96Y073,non,9.0,115.0,M 6,7.8,5.2,6.1,144.0,0.127,0.064,0.031,,0.0,1505.0,1505.0,715/2007*459/2012EURO6,juin-13,Petrol,Petrol,Premium,4,Station Wagon,Station Wagon,204KH231P0JZAAA503,144.0,1505.0,2760.0,1569.0,1544.0,1595.0,115.0,,204KH231P0JZAAA503,both,MERCEDES-BENZ,115,144,1505,ES,True,204KH231P0JZAAA503,CLASSE C,0,0,0,204KH231P0,Petrol,Petrol,False,False,0.031,False,0.127,False,Step 1: Exact TVV (T+Va+Ve),2.0,4,2
4287.0,C 180,C 180 STATION WAGON BVA7,M10MCDVPT96A085,non,9.0,115.0,A 7,7.8,5.3,6.2,145.0,0.151,0.051,0.031,,0.0,1545.0,1545.0,715/2007*459/2012EURO6,juin-13,Petrol,Petrol,Premium,4,Station Wagon,Station Wagon,204KH231P0NZAAA503,145.0,1545.0,2760.0,1569.0,1544.0,1595.0,115.0,,204KH231P0NZAAA503,both,MERCEDES-BENZ,115,145,1545,ES,True,204KH231P0NZAAA503,CLASSE C,0,0,0,204KH231P0,Petrol,Petrol,False,False,0.031,False,0.151,False,Step 1: Exact TVV (T+Va+Ve),3.0,4,2
4307.0,C 180,C 180 CDI STATION WAGON BVM6 FAP,M10MCDVPJ20Z898,non,6.0,88.0,M 6,6.0,4.1,4.8,127.0,0.268,,0.154,0.172,0.0,1615.0,1615.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Station Wagon,Station Wagon,204KH2S0M0KZAAA500,127.0,1615.0,2760.0,1569.0,1544.0,2143.0,88.0,,204KH2S0M0KZAAA500,both,MERCEDES-BENZ,88,127,1615,GO,True,204KH2S0M0KZAAA500,CLASSE C,0,0,0,204KH2S0M0,Diesel,Diesel,False,False,0.154,False,0.268,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,36.0,9,2
4311.0,C 180,C 180 CDI STATION WAGON BVM6 FAP,M10MCDVPJ201900,non,6.0,88.0,M 6,6.2,4.4,5.0,133.0,0.268,,0.154,0.172,0.0,1615.0,1615.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Station Wagon,Station Wagon,204KH2S0M0KZAAA502,133.0,1615.0,2760.0,1569.0,1544.0,2143.0,88.0,,204KH2S0M0KZAAA502,both,MERCEDES-BENZ,88,133,1615,GO,True,204KH2S0M0KZAAA502,CLASSE C,0,0,0,204KH2S0M0,Diesel,Diesel,False,False,0.154,False,0.268,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,94.0,11,2
4331.0,C 180,C 180 CDI STATION WAGON BVA7 FAP,M10MCDVPJ20B910,non,7.0,88.0,A 7,6.2,4.5,5.1,134.0,0.068,,0.157,0.168,0.0,1645.0,1645.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Station Wagon,Station Wagon,204KH2S0M0NZAAA500,134.0,1645.0,2760.0,1569.0,1544.0,2143.0,88.0,,204KH2S0M0NZAAA500,both,MERCEDES-BENZ,88,134,1645,GO,True,204KH2S0M0NZAAA500,CLASSE C,0,0,0,204KH2S0M0,Diesel,Diesel,False,False,0.157,False,0.068,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,12.0,9,2
4335.0,C 180,C 180 CDI STATION WAGON BVA7 FAP,M10MCDVPJ20D912,non,7.0,88.0,A 7,6.4,4.7,5.3,140.0,0.068,,0.157,0.168,0.0,1645.0,1645.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Station Wagon,Station Wagon,204KH2S0M0NZAAA502,140.0,1645.0,2760.0,1569.0,1544.0,2143.0,88.0,,204KH2S0M0NZAAA502,both,MERCEDES-BENZ,88,140,1645,GO,True,204KH2S0M0NZAAA502,CLASSE C,0,0,0,204KH2S0M0,Diesel,Diesel,False,False,0.157,False,0.068,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,97.0,24,6
4355.0,C 200,C 200 CDI BERLINE BVM6 FAP,M10MCDVPJ80K489,non,7.0,100.0,M 6,5.9,4.1,4.8,125.0,0.268,,0.154,0.172,0.0,1565.0,1565.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S1M0KZAAA500,125.0,1565.0,2760.0,1569.0,1552.0,2143.0,100.0,,204H0S1M0KZAAA500,both,MERCEDES-BENZ,100,125,1565,GO,True,204H0S1M0KZAAA500,CLASSE C,0,0,0,204H0S1M0,Diesel,Diesel,False,False,0.154,False,0.268,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,46.0,11,2
4357.0,C 200,C 200 CDI BERLINE BVM6 FAP,M10MCDVPJ80L490,non,7.0,100.0,M 6,6.0,4.2,4.9,127.0,0.268,,0.154,0.172,0.0,1565.0,1565.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S1M0KZAAA501,127.0,1565.0,2760.0,1549.0,1552.0,2143.0,100.0,,204H0S1M0KZAAA501,both,MERCEDES-BENZ,100,127,1565,GO,True,204H0S1M0KZAAA501,CLASSE C,0,0,0,204H0S1M0,Diesel,Diesel,False,False,0.154,False,0.268,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,18.0,11,2
4361.0,C 200,C 200 CDI BERLINE BVM6 FAP,M10MCDVPJ80N492,non,7.0,100.0,M 6,6.1,4.4,5.0,131.0,0.268,,0.154,0.172,0.0,1565.0,1565.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S1M0KZAAA503,131.0,1565.0,2760.0,1569.0,1552.0,2143.0,100.0,,204H0S1M0KZAAA503,both,MERCEDES-BENZ,100,131,1565,GO,True,204H0S1M0KZAAA503,CLASSE C,0,0,0,204H0S1M0,Diesel,Diesel,False,False,0.154,False,0.268,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,278.0,32,6
4367.0,C 200,C 200 CDI BERLINE BVM6 FAP,M10MCDVPJ80R495,non,7.0,100.0,M 6,6.3,4.7,5.3,139.0,0.268,,0.154,0.172,0.0,1565.0,1565.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S1M0KZAAA534,139.0,1565.0,2760.0,1541.0,1544.0,2143.0,100.0,,204H0S1M0KZAAA534,both,MERCEDES-BENZ,100,139,1565,GO,True,204H0S1M0KZAAA534,CLASSE C,0,0,0,204H0S1M0,Diesel,Diesel,False,False,0.154,False,0.268,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,2.0,3,2
4399.0,C 200,C 200 CDI BERLINE BVA7 FAP,M10MCDVPJ806511,non,7.0,100.0,A 7,6.1,4.3,4.9,129.0,0.068,,0.157,0.168,0.0,1590.0,1590.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S1M0NZABA500,129.0,1590.0,2760.0,1569.0,1552.0,2143.0,100.0,,204H0S1M0NZABA500,both,MERCEDES-BENZ,100,129,1590,GO,True,204H0S1M0NZABA500,CLASSE C,0,0,0,204H0S1M0,Diesel,Diesel,False,False,0.157,False,0.068,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,28.0,9,2
4401.0,C 200,C 200 CDI BERLINE BVA7 FAP,M10MCDVPJ807512,non,7.0,100.0,A 7,6.1,4.4,5.0,131.0,0.068,,0.157,0.168,0.0,1590.0,1590.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S1M0NZABA501,131.0,1590.0,2760.0,1569.0,1552.0,2143.0,100.0,,204H0S1M0NZABA501,both,MERCEDES-BENZ,100,131,1590,GO,True,204H0S1M0NZABA501,CLASSE C,0,0,0,204H0S1M0,Diesel,Diesel,False,False,0.157,False,0.068,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,18.0,13,4
4405.0,C 200,C 200 CDI BERLINE BVA7 FAP,M10MCDVPJ809514,non,7.0,100.0,A 7,6.3,4.5,5.1,135.0,0.068,,0.157,0.168,0.0,1590.0,1590.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S1M0NZABA503,135.0,1590.0,2760.0,1569.0,1552.0,2143.0,100.0,,204H0S1M0NZABA503,both,MERCEDES-BENZ,100,135,1590,GO,True,204H0S1M0NZABA503,CLASSE C,0,0,0,204H0S1M0,Diesel,Diesel,False,False,0.157,False,0.068,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,719.0,35,6
4407.0,C 200,C 200 CDI BERLINE BVA7 FAP,M10MCDVPJ80A515,non,7.0,100.0,A 7,6.4,4.7,5.3,140.0,0.068,,0.157,0.168,0.0,1590.0,1590.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S1M0NZABA514,140.0,1590.0,2760.0,1549.0,1552.0,2143.0,100.0,,204H0S1M0NZABA514,both,MERCEDES-BENZ,100,140,1590,GO,True,204H0S1M0NZABA514,CLASSE C,0,0,0,204H0S1M0,Diesel,Diesel,False,False,0.157,False,0.068,False,Step 1: Exact TVV (T+Va+Ve),7.0,12,4
4443.0,C 200,C 200 BERLINE BVM6,M10MCDVPB67W601,non,10.0,135.0,M 6,9.3,5.2,6.6,154.0,0.536,0.049,0.022,,0.003,1500.0,1500.0,715/2007*566/2011EURO5,juin-13,Petrol,Petrol,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S8M0JZBBA500,154.0,1500.0,2760.0,1569.0,1552.0,1796.0,135.0,,204H0S8M0JZBBA500,both,MERCEDES-BENZ,135,154,1500,ES,True,204H0S8M0JZBBA500,CLASSE C,0,0,0,204H0S8M0,Petrol,Petrol,False,False,0.022,False,0.536,False,Step 1: Exact TVV (T+Va+Ve),2.0,2,1
4445.0,C 200,C 200 BERLINE BVM6,M10MCDVPB67Y603,non,11.0,135.0,M 6,9.5,5.4,6.8,160.0,0.536,0.049,0.022,,0.003,1500.0,1500.0,715/2007*566/2011EURO5,juin-13,Petrol,Petrol,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S8M0JZBBA502,160.0,1500.0,2760.0,1569.0,1552.0,1796.0,135.0,,204H0S8M0JZBBA502,both,MERCEDES-BENZ,135,160,1500,ES,True,204H0S8M0JZBBA502,CLASSE C,0,0,0,204H0S8M0,Petrol,Petrol,False,False,0.022,False,0.536,False,Step 1: Exact TVV (T+Va+Ve),4.0,2,1
4455.0,C 200,C 200 BERLINE BVA7,M10MCDVPB678613,non,10.0,135.0,A 7,8.7,5.1,6.4,150.0,0.354,0.056,0.015,,0.003,1505.0,1505.0,715/2007*566/2011EURO5,juin-13,Petrol,Petrol,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S8M0NZABA500,150.0,1505.0,2760.0,1569.0,1552.0,1796.0,135.0,,204H0S8M0NZABA500,both,MERCEDES-BENZ,135,150,1505,ES,True,204H0S8M0NZABA500,CLASSE C,0,0,0,204H0S8M0,Petrol,Petrol,False,False,0.015,False,0.354,False,Step 1: Exact TVV (T+Va+Ve),4.0,3,1
4457.0,C 200,C 200 BERLINE BVA7,M10MCDVPB67A615,non,10.0,135.0,A 7,8.9,5.4,6.7,156.0,0.354,0.056,0.015,,0.003,1505.0,1505.0,715/2007*566/2011EURO5,juin-13,Petrol,Petrol,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S8M0NZABA502,156.0,1505.0,2760.0,1569.0,1552.0,1796.0,135.0,,204H0S8M0NZABA502,both,MERCEDES-BENZ,135,156,1505,ES,True,204H0S8M0NZABA502,CLASSE C,0,0,0,204H0S8M0,Petrol,Petrol,False,False,0.015,False,0.354,False,Step 1: Exact TVV (T+Va+Ve),10.0,6,3
4468.0,C 200,C 200 BE COUPE BVM6,M10MCDVPJ80W670,non,11.0,135.0,M 6,9.5,5.4,6.8,160.0,0.254,0.03,0.025,,0.002,1540.0,1540.0,715/2007*566/2011EURO5,juin-13,Petrol,Petrol,Premium,4,Coupe,Sport / Special,204H3S8M0JZAAA402,160.0,1540.0,2760.0,1569.0,1552.0,1796.0,135.0,,204H3S8M0JZAAA402,both,MERCEDES-BENZ,135,160,1540,ES,True,204H3S8M0JZAAA402,CLASSE C,0,0,0,204H3S8M0,Petrol,Petrol,False,False,0.025,False,0.254,False,Step 1: Exact TVV (T+Va+Ve),4.0,4,1
4478.0,C 200,C 200 BE COUPE BVA7,M10MCDVPJ80H680,non,11.0,135.0,A 7,9.0,5.5,6.8,158.0,0.255,0.048,0.019,,0.003,1545.0,1545.0,715/2007*566/2011EURO5,juin-13,Petrol,Petrol,Premium,4,Coupe,Sport / Special,204H3S8M0NZAAA402,158.0,1545.0,2760.0,1569.0,1552.0,1796.0,135.0,,204H3S8M0NZAAA402,both,MERCEDES-BENZ,135,158,1545,ES,True,204H3S8M0NZAAA402,CLASSE C,0,0,0,204H3S8M0,Petrol,Petrol,False,False,0.019,False,0.255,False,Step 1: Exact TVV (T+Va+Ve),3.0,2,1
4481.0,C 200,C 200 BE COUPE BVA7,M10MCDVPJ80K683,non,11.0,135.0,A 7,9.1,5.7,7.0,163.0,0.255,0.048,0.019,,0.003,1545.0,1545.0,715/2007*566/2011EURO5,juin-13,Petrol,Petrol,Premium,4,Coupe,Sport / Special,204H3S8M0NZAAA473,163.0,1545.0,2760.0,1549.0,1552.0,1796.0,135.0,,204H3S8M0NZAAA473,both,MERCEDES-BENZ,135,163,1545,ES,True,204H3S8M0NZAAA473,CLASSE C,0,0,0,204H3S8M0,Petrol,Petrol,False,False,0.019,False,0.255,False,Step 1: Exact TVV (T+Va+Ve),2.0,2,1
4487.0,C 200,C 200 CDI STATION WAGON BVM6 FAP,M10MCDVPJ20N922,non,7.0,100.0,M 6,6.0,4.1,4.8,127.0,0.268,,0.154,0.172,0.001,1615.0,1615.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Station Wagon,Station Wagon,204KH2S1M0KZAAA500,127.0,1615.0,2760.0,1541.0,1544.0,2143.0,100.0,,204KH2S1M0KZAAA500,both,MERCEDES-BENZ,100,127,1615,GO,True,204KH2S1M0KZAAA500,CLASSE C,0,0,0,204KH2S1M0,Diesel,Diesel,False,False,0.154,False,0.268,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,21.0,11,2
4491.0,C 200,C 200 CDI STATION WAGON BVM6 FAP,M10MCDVPJ20P924,non,7.0,100.0,M 6,6.2,4.4,5.0,133.0,0.268,,0.154,0.172,0.001,1615.0,1615.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Station Wagon,Station Wagon,204KH2S1M0KZAAA502,133.0,1615.0,2760.0,1541.0,1544.0,2143.0,100.0,,204KH2S1M0KZAAA502,both,MERCEDES-BENZ,100,133,1615,GO,True,204KH2S1M0KZAAA502,CLASSE C,0,0,0,204KH2S1M0,Diesel,Diesel,False,False,0.154,False,0.268,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,82.0,16,4
4511.0,C 200,C 200 CDI STATION WAGON BVA7 FAP,M10MCDVPJ20Z934,non,7.0,100.0,A 7,6.2,4.5,5.1,134.0,0.068,,0.157,0.168,0.0,1645.0,1645.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Station Wagon,Station Wagon,204KH2S1M0NZAAA500,134.0,1645.0,2760.0,1569.0,1544.0,2143.0,100.0,,204KH2S1M0NZAAA500,both,MERCEDES-BENZ,100,134,1645,GO,True,204KH2S1M0NZAAA500,CLASSE C,0,0,0,204KH2S1M0,Diesel,Diesel,False,False,0.157,False,0.068,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,25.0,9,2
4515.0,C 200,C 200 CDI STATION WAGON BVA7 FAP,M10MCDVPJ201936,non,7.0,100.0,A 7,6.4,4.7,5.3,140.0,0.068,,0.157,0.168,0.0,1645.0,1645.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Station Wagon,Station Wagon,204KH2S1M0NZAAA502,140.0,1645.0,2760.0,1569.0,1544.0,2143.0,100.0,,204KH2S1M0NZAAA502,both,MERCEDES-BENZ,100,140,1645,GO,True,204KH2S1M0NZAAA502,CLASSE C,0,0,0,204KH2S1M0,Diesel,Diesel,False,False,0.157,False,0.068,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,137.0,27,6
4537.0,C 200,C 200 STATION WAGON BVM6,M10MCDVPD37F427,non,11.0,135.0,M 6,9.8,5.8,7.2,167.0,0.536,0.049,0.022,,0.003,1560.0,1560.0,715/2007*566/2011EURO5,juin-13,Petrol,Petrol,Premium,4,Station Wagon,Station Wagon,204KH2S8M0JZBBA502,167.0,1560.0,2760.0,1569.0,1544.0,1796.0,135.0,,204KH2S8M0JZBBA502,both,MERCEDES-BENZ,135,167,1560,ES,True,204KH2S8M0JZBBA502,CLASSE C,0,0,0,204KH2S8M0,Petrol,Petrol,False,False,0.022,False,0.536,False,Step 1: Exact TVV (T+Va+Ve),1.0,1,1
4547.0,C 200,C 200 STATION WAGON BVA7,M10MCDVPD37P437,non,10.0,135.0,A 7,8.9,5.4,6.7,155.0,0.354,0.056,0.015,,0.003,1565.0,1565.0,715/2007*566/2011EURO5,juin-13,Petrol,Petrol,Premium,4,Station Wagon,Station Wagon,204KH2S8M0NZAAA500,155.0,1565.0,2760.0,1569.0,1544.0,1796.0,135.0,,204KH2S8M0NZAAA500,both,MERCEDES-BENZ,135,155,1565,ES,True,204KH2S8M0NZAAA500,CLASSE C,0,0,0,204KH2S8M0,Petrol,Petrol,False,False,0.015,False,0.354,False,Step 1: Exact TVV (T+Va+Ve),1.0,1,1
4549.0,C 200,C 200 STATION WAGON BVA7,M10MCDVPD37R439,non,11.0,135.0,A 7,9.0,5.6,6.8,159.0,0.354,0.056,0.015,,0.003,1565.0,1565.0,715/2007*566/2011EURO5,juin-13,Petrol,Petrol,Premium,4,Station Wagon,Station Wagon,204KH2S8M0NZAAA502,159.0,1565.0,2760.0,1569.0,1544.0,1796.0,135.0,,204KH2S8M0NZAAA502,both,MERCEDES-BENZ,135,159,1565,ES,True,204KH2S8M0NZAAA502,CLASSE C,0,0,0,204KH2S8M0,Petrol,Petrol,False,False,0.015,False,0.354,False,Step 1: Exact TVV (T+Va+Ve),1.0,1,1
4559.0,C 220,C 220 CDI BERLINE BVM6 FAP,M10MCDVPJ80S533,non,9.0,125.0,M 6,5.6,3.7,4.4,117.0,0.165,,0.173,0.181,0.0,1600.0,1600.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S2M0KZBBA500,117.0,1600.0,2760.0,1569.0,1552.0,2143.0,125.0,,204H0S2M0KZBBA500,both,MERCEDES-BENZ,125,117,1600,GO,True,204H0S2M0KZBBA500,CLASSE C,0,0,0,204H0S2M0,Diesel,Diesel,False,False,0.173,False,0.165,False,Step 1: Exact TVV (T+Va+Ve),16.0,24,6
4565.0,C 220,C 220 CDI BERLINE BVM6 FAP,M10MCDVPJ80U535,non,9.0,125.0,M 6,5.9,3.9,4.7,123.0,0.165,,0.173,0.181,0.0,1600.0,1600.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S2M0KZBBA502,123.0,1600.0,2760.0,1549.0,1552.0,2143.0,125.0,,204H0S2M0KZBBA502,both,MERCEDES-BENZ,125,123,1600,GO,True,204H0S2M0KZBBA502,CLASSE C,0,0,0,204H0S2M0,Diesel,Diesel,False,False,0.173,False,0.165,False,Step 1: Exact TVV (T+Va+Ve),147.0,51,9
4574.0,C 220,C 220 CDI BERLINE BVM6 FAP,M10MCDVPJ80X538,non,9.0,125.0,M 6,6.3,4.3,5.1,133.0,0.165,,0.173,0.181,0.0,1600.0,1600.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S2M0KZBBA573,133.0,1600.0,2760.0,1549.0,1552.0,2143.0,125.0,,204H0S2M0KZBBA573,both,MERCEDES-BENZ,125,133,1600,GO,True,204H0S2M0KZBBA573,CLASSE C,0,0,0,204H0S2M0,Diesel,Diesel,False,False,0.173,False,0.165,False,Step 1: Exact TVV (T+Va+Ve),3.0,6,3
4577.0,C 220,C 220 CDI BERLINE BVM6 FAP,M10MCDVPR06J069,non,9.0,125.0,M 6,5.2,3.5,4.1,109.0,0.165,,0.173,0.181,0.0,1600.0,1600.0,715/2007*459/2012EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S2M0KZBBA5A5,109.0,1600.0,2760.0,1541.0,1544.0,2143.0,125.0,,204H0S2M0KZBBA5A5,both,MERCEDES-BENZ,125,109,1600,GO,True,204H0S2M0KZBBA5A5,CLASSE C,0,0,0,204H0S2M0,Diesel,Diesel,False,False,0.173,False,0.165,False,Step 1: Exact TVV (T+Va+Ve),4.0,6,2
4599.0,C 220,C 220 CDI BERLINE BVA7 FAP,M10MCDVPJ804545,non,9.0,125.0,A 7,6.0,4.1,4.8,125.0,0.054,,0.146,0.156,0.0,1610.0,1610.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S2M0NZABA500,125.0,1610.0,2760.0,1569.0,1552.0,2143.0,125.0,,204H0S2M0NZABA500,both,MERCEDES-BENZ,125,125,1610,GO,True,204H0S2M0NZABA500,CLASSE C,0,0,0,204H0S2M0,Diesel,Diesel,False,False,0.146,False,0.054,False,Step 1: Exact TVV (T+Va+Ve),37.0,21,3
4605.0,C 220,C 220 CDI BERLINE BVA7 FAP,M10MCDVPJ806547,non,9.0,125.0,A 7,6.2,4.3,5.0,131.0,0.054,,0.146,0.156,0.0,1610.0,1610.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S2M0NZABA502,131.0,1610.0,2760.0,1549.0,1552.0,2143.0,125.0,,204H0S2M0NZABA502,both,MERCEDES-BENZ,125,131,1610,GO,True,204H0S2M0NZABA502,CLASSE C,0,0,0,204H0S2M0,Diesel,Diesel,False,False,0.146,False,0.054,False,Step 1: Exact TVV (T+Va+Ve),1370.0,84,12
4608.0,C 220,C 220 CDI BERLINE BVA7 FAP,M10MCDVPJ807548,non,9.0,125.0,A 7,6.4,4.5,5.2,136.0,0.054,,0.146,0.156,0.0,1610.0,1610.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S2M0NZABA513,136.0,1610.0,2760.0,1549.0,1552.0,2143.0,125.0,,204H0S2M0NZABA513,both,MERCEDES-BENZ,125,136,1610,GO,True,204H0S2M0NZABA513,CLASSE C,0,0,0,204H0S2M0,Diesel,Diesel,False,False,0.146,False,0.054,False,Step 1: Exact TVV (T+Va+Ve),55.00000000000001,30,9
4617.0,C 220,C 220 CDI BERLINE BVA7 FAP,M10MCDVPR06X083,non,9.0,125.0,A 7,5.4,3.8,4.4,116.0,0.054,,0.146,0.156,0.0,1610.0,1610.0,715/2007*459/2012EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S2M0NZABA5A5,116.0,1610.0,2760.0,1541.0,1544.0,2143.0,125.0,,204H0S2M0NZABA5A5,both,MERCEDES-BENZ,125,116,1610,GO,True,204H0S2M0NZABA5A5,CLASSE C,0,0,0,204H0S2M0,Diesel,Diesel,False,False,0.146,False,0.054,False,Step 1: Exact TVV (T+Va+Ve),4.0,2,2
4639.0,C 220,C 220 CDI BERLINE 4MATIC BVA7 FAP,M10MCDVPCJ21985,non,9.0,125.0,A 7,6.7,4.6,5.4,144.0,0.054,,0.139,0.149,0.0,1675.0,1675.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S2M1NZABA500,144.0,1675.0,2760.0,1569.0,1552.0,2143.0,125.0,,204H0S2M1NZABA500,both,MERCEDES-BENZ,125,144,1675,GO,True,204H0S2M1NZABA500,CLASSE C,0,0,0,204H0S2M1,Diesel,Diesel,False,False,0.139,False,0.054,False,Step 1: Exact TVV (T+Va+Ve),3.0,2,2
4641.0,C 220,C 220 CDI BERLINE 4MATIC BVA7 FAP,M10MCDVPCJ23987,non,9.0,125.0,A 7,6.8,4.8,5.5,148.0,0.054,,0.139,0.149,0.0,1675.0,1675.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S2M1NZABA502,148.0,1675.0,2760.0,1569.0,1552.0,2143.0,125.0,,204H0S2M1NZABA502,both,MERCEDES-BENZ,125,148,1675,GO,True,204H0S2M1NZABA502,CLASSE C,0,0,0,204H0S2M1,Diesel,Diesel,False,False,0.139,False,0.054,False,Step 1: Exact TVV (T+Va+Ve),76.0,4,4
4644.0,C 220,C 220 CDI BERLINE 4MATIC BVA7 FAP,M10MCDVPCJ26990,non,10.0,125.0,A 7,6.9,5.0,5.7,152.0,0.054,,0.139,0.149,0.0,1675.0,1675.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Premium,4,Sedan / Hatchback,Sedan / Hatchback,204H0S2M1NZABA573,152.0,1675.0,2760.0,1549.0,1552.0,2143.0,125.0,,204H0S2M1NZABA573,both,MERCEDES-BENZ,125,152,1675,GO,True,204H0S2M1NZABA573,CLASSE C,0,0,0,204H0S2M1,Diesel,Diesel,False,False,0.139,False,0.054,False,Step 1: Exact TVV (T+Va+Ve),9.0,3,3
4651.0,C 220,C 220 CDI COUPE BVM6 FAP,M10MCDVPJ80V633,non,9.0,125.0,M 6,5.6,3.7,4.4,117.0,0.165,,0.173,0.181,0.0,1615.0,1615.0,715/2007*566/2011EURO5,juin-13,Diesel,Diesel,Premium,4,Coupe,Sport / Special,204H3S2M0KZAAA400,117.0,1615.0,2760.0,1569.0,1552.0,2143.0,125.0,,204H3S2M0KZAAA400,both,MERCEDES-BENZ,125,117,1615,GO,True,204H3S2M0KZAAA400,CLASSE C,0,0,0,204H3S2M0,Diesel,Diesel,False,False,0.173,False,0.165,False,Step 1: Exact TVV (T+Va+Ve),1.0,3,3
